stop_name,latitude,longitude,total_ons
FORBES AVE AT MURRAY AVE,40.438,-79.9232,256.0
FORBES AVE AT MURRAY AVE,40.438,-79.9232,173.0
FORBES AVE AT MURRAY AVE,40.438,-79.9232,1406.0
FORBES AVE AT SHADY AVE,40.438,-79.9196,129.0
FORBES AVE AT SHADY AVE,40.438,-79.9196,79.0
FORBES AVE AT SHADY AVE,40.438,-79.9196,721.0
FORBES AVE AT SHADY AVE,40.438,-79.9196,120.0
FORBES AVE AT SHADY AVE,40.438,-79.9196,99.0
FORBES AVE AT SHADY AVE,40.438,-79.9196,724.0
FORBES AVE AT SHADY AVE,40.438,-79.9196,431.0
FORBES AVE AT SHADY AVE,40.438,-79.9196,348.0
FORBES AVE AT SHADY AVE,40.438,-79.9196,1635.0
FORBES AVE AT SHADY AVE,40.438,-79.9196,75.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,25.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,27.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,161.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,18.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,15.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,114.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,17.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,23.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,161.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,32.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,13.0
FORBES AVE AT WIGHTMAN ST,40.438,-79.928,196.0
FORWARD AVE AT MURRAY AVE,40.4298,-79.9233,139.0
FORWARD AVE AT SHADY AVE,40.4291,-79.9209,247.0
PANTHER HOLLOW RD AT BARTLETT RD FS,40.4335,-79.9372,4.0
PANTHER HOLLOW RD AT BARTLETT RD FS,40.4335,-79.9372,2.0
PANTHER HOLLOW RD AT BARTLETT RD FS,40.4335,-79.9372,50.0
PANTHER HOLLOW RD AT BARTLETT RD FS,40.4335,-79.9372,14.0
PANTHER HOLLOW RD AT BARTLETT RD FS,40.4335,-79.9372,118.0
IMOGENE RD AT BROWNS HILL RD,40.4151,-79.9249,0.0
IMOGENE RD AT BROWNS HILL RD,40.4151,-79.9249,2.0
IMOGENE RD AT BROWNS HILL RD,40.4151,-79.9249,22.0
MULHATTON ST AT BARTLETT ST,40.4355,-79.9164,23.0
MULHATTON ST AT BEACON ST FS,40.435,-79.9164,0.0
MULHATTON ST AT DARLINGTON RD,40.4364,-79.9162,23.0
MURRAY AVE AT BARTLETT ST,40.4361,-79.9229,59.0
MURRAY AVE AT BARTLETT ST,40.4361,-79.9229,63.0
MURRAY AVE AT BARTLETT ST,40.4361,-79.9229,378.0
MURRAY AVE AT BARTLETT ST,40.4361,-79.9229,45.0
MURRAY AVE AT BARTLETT ST,40.4361,-79.9229,55.0
MURRAY AVE AT BARTLETT ST,40.4361,-79.9229,350.0
MURRAY AVE AT BARTLETT ST,40.4361,-79.9229,44.0
MURRAY AVE AT BARTLETT ST,40.4361,-79.9229,34.0
MURRAY AVE AT BARTLETT ST,40.4361,-79.9229,192.0
MURRAY AVE AT BARTLETT ST FS,40.4362,-79.9228,200.0
MURRAY AVE AT BARTLETT ST FS,40.4362,-79.9228,219.0
MURRAY AVE AT BARTLETT ST FS,40.4362,-79.9228,890.0
MURRAY AVE AT BARTLETT ST FS,40.4362,-79.9228,176.0
MURRAY AVE AT BARTLETT ST FS,40.4362,-79.9228,231.0
MURRAY AVE AT BARTLETT ST FS,40.4362,-79.9228,1242.0
MURRAY AVE AT BARTLETT ST FS,40.4362,-79.9228,173.0
MURRAY AVE AT BARTLETT ST FS,40.4362,-79.9228,186.0
MURRAY AVE AT BARTLETT ST FS,40.4362,-79.9228,770.0
MURRAY AVE AT BEACON ST,40.4349,-79.9229,148.0
MURRAY AVE AT BEACON ST,40.4349,-79.9229,210.0
MURRAY AVE AT BEACON ST,40.4349,-79.9229,875.0
MURRAY AVE AT BEACON ST,40.4349,-79.9229,112.0
MURRAY AVE AT BEACON ST,40.4349,-79.9229,139.0
MURRAY AVE AT BEACON ST,40.4349,-79.9229,615.0
MURRAY AVE AT BEACON ST,40.4349,-79.9229,94.0
MURRAY AVE AT BEACON ST,40.4349,-79.9229,65.0
MURRAY AVE AT BEACON ST,40.4349,-79.9229,392.0
MURRAY AVE AT BEACON ST NS,40.4346,-79.9228,137.0
MURRAY AVE AT BEACON ST NS,40.4346,-79.9228,122.0
MURRAY AVE AT BEACON ST NS,40.4346,-79.9228,850.0
MURRAY AVE AT BEACON ST NS,40.4346,-79.9228,169.0
MURRAY AVE AT BEACON ST NS,40.4346,-79.9228,134.0
MURRAY AVE AT BEACON ST NS,40.4346,-79.9228,1304.0
MURRAY AVE AT BEACON ST NS,40.4346,-79.9228,130.0
MURRAY AVE AT BEACON ST NS,40.4346,-79.9228,90.0
MURRAY AVE AT BEACON ST NS,40.4346,-79.9228,389.0
MURRAY AVE AT BEACON ST NS,40.4346,-79.9228,504.0
MURRAY AVE OPP BURCHFIELD AVE,40.4275,-79.9263,16.0
MURRAY AVE OPP BURCHFIELD AVE,40.4275,-79.9263,10.0
MURRAY AVE OPP BURCHFIELD AVE,40.4275,-79.9263,71.0
MURRAY AVE OPP BURCHFIELD AVE,40.4275,-79.9263,11.0
MURRAY AVE OPP BURCHFIELD AVE,40.4275,-79.9263,11.0
MURRAY AVE OPP BURCHFIELD AVE,40.4275,-79.9263,44.0
MURRAY AVE OPP BURCHFIELD AVE,40.4275,-79.9263,10.0
MURRAY AVE OPP BURCHFIELD AVE,40.4275,-79.9263,11.0
MURRAY AVE OPP BURCHFIELD AVE,40.4275,-79.9263,36.0
MURRAY AVE OPP BURCHFIELD AVE,40.4275,-79.9263,40.0
MURRAY AVE AT DARLINGTON RD,40.4372,-79.923,83.0
MURRAY AVE AT DARLINGTON RD,40.4372,-79.923,79.0
MURRAY AVE AT DARLINGTON RD,40.4372,-79.923,494.0
MURRAY AVE AT DARLINGTON RD,40.4372,-79.923,67.0
MURRAY AVE AT DARLINGTON RD,40.4372,-79.923,66.0
MURRAY AVE AT DARLINGTON RD,40.4372,-79.923,606.0
MURRAY AVE AT DARLINGTON RD,40.4372,-79.923,114.0
MURRAY AVE AT DARLINGTON RD,40.4372,-79.923,76.0
MURRAY AVE AT DARLINGTON RD,40.4372,-79.923,616.0
MURRAY AVE AT FORBES AVE,40.4377,-79.9229,227.0
MURRAY AVE AT FORBES AVE,40.4377,-79.9229,209.0
MURRAY AVE AT FORBES AVE,40.4377,-79.9229,1328.0
MURRAY AVE AT FORWARD AVE,40.4295,-79.9235,167.0
MURRAY AVE AT FORWARD AVE,40.4295,-79.9235,151.0
MURRAY AVE AT FORWARD AVE,40.4295,-79.9235,1872.0
MURRAY AVE AT FORWARD AVE,40.4295,-79.9235,156.0
MURRAY AVE AT FORWARD AVE,40.4295,-79.9235,150.0
MURRAY AVE AT FORWARD AVE,40.4295,-79.9235,2596.0
MURRAY AVE AT FORWARD AVE,40.4295,-79.9235,112.0
MURRAY AVE AT FORWARD AVE,40.4295,-79.9235,131.0
MURRAY AVE AT FORWARD AVE,40.4295,-79.9235,903.0
MURRAY AVE AT FORWARD AVE,40.4295,-79.9235,874.0
MURRAY AVE AT FORWARD AVE,40.4302,-79.9235,55.0
MURRAY AVE AT FORWARD AVE,40.4302,-79.9235,43.0
MURRAY AVE AT FORWARD AVE,40.4302,-79.9235,385.0
MURRAY AVE AT FORWARD AVE,40.4302,-79.9235,61.0
MURRAY AVE AT FORWARD AVE,40.4302,-79.9235,65.0
MURRAY AVE AT FORWARD AVE,40.4302,-79.9235,356.0
MURRAY AVE AT FORWARD AVE,40.4302,-79.9235,41.0
MURRAY AVE AT FORWARD AVE,40.4302,-79.9235,30.0
MURRAY AVE AT FORWARD AVE,40.4302,-79.9235,211.0
MURRAY AVE AT FORWARD AVE,40.4302,-79.9235,762.0
MURRAY AVE AT HOBART ST,40.4336,-79.9229,219.0
MURRAY AVE AT HOBART ST,40.4336,-79.9229,264.0
MURRAY AVE AT HOBART ST,40.4336,-79.9229,1791.0
MURRAY AVE AT HOBART ST,40.4336,-79.9229,234.0
MURRAY AVE AT HOBART ST,40.4336,-79.9229,232.0
MURRAY AVE AT HOBART ST,40.4336,-79.9229,2658.0
MURRAY AVE AT HOBART ST,40.4336,-79.9229,179.0
MURRAY AVE AT HOBART ST,40.4336,-79.9229,148.0
MURRAY AVE AT HOBART ST,40.4336,-79.9229,633.0
MURRAY AVE AT HOBART ST,40.4336,-79.9229,382.0
MURRAY AVE AT HOBART ST,40.4339,-79.923,65.0
MURRAY AVE AT HOBART ST,40.4339,-79.923,52.0
MURRAY AVE AT HOBART ST,40.4339,-79.923,192.0
MURRAY AVE AT HOBART ST,40.4339,-79.923,80.0
MURRAY AVE AT HOBART ST,40.4339,-79.923,58.0
MURRAY AVE AT HOBART ST,40.4339,-79.923,244.0
MURRAY AVE AT HOBART ST,40.4339,-79.923,66.0
MURRAY AVE AT HOBART ST,40.4339,-79.923,40.0
MURRAY AVE AT HOBART ST,40.4339,-79.923,121.0
MURRAY AVE AT HOBART ST,40.4339,-79.923,380.0
MURRAY AVE AT MORROWFIELD AVE FS,40.4282,-79.9248,120.0
MURRAY AVE AT MORROWFIELD AVE FS,40.4282,-79.9248,153.0
MURRAY AVE AT MORROWFIELD AVE FS,40.4282,-79.9248,1163.0
MURRAY AVE AT MORROWFIELD AVE FS,40.4282,-79.9248,140.0
MURRAY AVE AT MORROWFIELD AVE FS,40.4282,-79.9248,159.0
MURRAY AVE AT MORROWFIELD AVE FS,40.4282,-79.9248,1521.0
MURRAY AVE AT MORROWFIELD AVE FS,40.4282,-79.9248,110.0
MURRAY AVE AT MORROWFIELD AVE FS,40.4282,-79.9248,102.0
MURRAY AVE AT MORROWFIELD AVE FS,40.4282,-79.9248,478.0
MURRAY AVE AT MORROWFIELD AVE FS,40.4282,-79.9248,361.0
MURRAY AVE OPP MORROWFIELD AVE,40.4281,-79.9252,20.0
MURRAY AVE OPP MORROWFIELD AVE,40.4281,-79.9252,30.0
MURRAY AVE OPP MORROWFIELD AVE,40.4281,-79.9252,126.0
MURRAY AVE OPP MORROWFIELD AVE,40.4281,-79.9252,37.0
MURRAY AVE OPP MORROWFIELD AVE,40.4281,-79.9252,24.0
MURRAY AVE OPP MORROWFIELD AVE,40.4281,-79.9252,84.0
MURRAY AVE OPP MORROWFIELD AVE,40.4281,-79.9252,28.0
MURRAY AVE OPP MORROWFIELD AVE,40.4281,-79.9252,28.0
MURRAY AVE OPP MORROWFIELD AVE,40.4281,-79.9252,71.0
MURRAY AVE OPP MORROWFIELD AVE,40.4281,-79.9252,34.0
MURRAY AVE AT PHILLIPS AVE,40.4322,-79.9231,293.0
MURRAY AVE AT PHILLIPS AVE,40.4322,-79.9231,262.0
MURRAY AVE AT PHILLIPS AVE,40.4322,-79.9231,2449.0
MURRAY AVE AT PHILLIPS AVE,40.4322,-79.9231,276.0
MURRAY AVE AT PHILLIPS AVE,40.4322,-79.9231,301.0
MURRAY AVE AT PHILLIPS AVE,40.4322,-79.9231,3424.0
MURRAY AVE AT PHILLIPS AVE,40.4322,-79.9231,208.0
MURRAY AVE AT PHILLIPS AVE,40.4322,-79.9231,142.0
MURRAY AVE AT PHILLIPS AVE,40.4322,-79.9231,720.0
MURRAY AVE AT PHILLIPS AVE,40.4322,-79.9231,579.0
MURRAY AVE AT PHILLIPS AVE,40.4325,-79.9232,76.0
MURRAY AVE AT PHILLIPS AVE,40.4325,-79.9232,96.0
MURRAY AVE AT PHILLIPS AVE,40.4325,-79.9232,303.0
MURRAY AVE AT PHILLIPS AVE,40.4325,-79.9232,103.0
MURRAY AVE AT PHILLIPS AVE,40.4325,-79.9232,89.0
MURRAY AVE AT PHILLIPS AVE,40.4325,-79.9232,259.0
MURRAY AVE AT PHILLIPS AVE,40.4325,-79.9232,70.0
MURRAY AVE AT PHILLIPS AVE,40.4325,-79.9232,33.0
MURRAY AVE AT PHILLIPS AVE,40.4325,-79.9232,147.0
MURRAY AVE AT PHILLIPS AVE,40.4325,-79.9232,350.0
MURRAY AVE AT #2825,40.4277,-79.9258,29.0
MURRAY AVE AT #2825,40.4277,-79.9258,25.0
MURRAY AVE AT #2825,40.4277,-79.9258,177.0
MURRAY AVE AT #2825,40.4277,-79.9258,15.0
MURRAY AVE AT #2825,40.4277,-79.9258,17.0
MURRAY AVE AT #2825,40.4277,-79.9258,326.0
MURRAY AVE AT #2825,40.4277,-79.9258,15.0
MURRAY AVE AT #2825,40.4277,-79.9258,22.0
MURRAY AVE AT #2825,40.4277,-79.9258,127.0
MURRAY AVE AT #2825,40.4277,-79.9258,120.0
PANTHER HOLLOW RD OPP SCHENLEY PARK POOL,40.4347,-79.9484,3.0
PANTHER HOLLOW RD OPP SCHENLEY PARK POOL,40.4347,-79.9484,1.0
PANTHER HOLLOW RD OPP SCHENLEY PARK POOL,40.4347,-79.9484,22.0
PANTHER HOLLOW RD OPP SCHENLEY PARK POOL,40.4347,-79.9484,1.0
PANTHER HOLLOW RD OPP SCHENLEY PARK POOL,40.4347,-79.9484,52.0
PANTHER HOLLOW RD AT PANTHER HOLLOW BRIDGE FS,40.4352,-79.9454,0.0
PANTHER HOLLOW RD AT PANTHER HOLLOW BRIDGE FS,40.4352,-79.9454,1.0
PANTHER HOLLOW RD AT PANTHER HOLLOW BRIDGE FS,40.4352,-79.9454,12.0
PANTHER HOLLOW RD AT PANTHER HOLLOW BRIDGE FS,40.4352,-79.9454,1.0
PANTHER HOLLOW RD AT PANTHER HOLLOW BRIDGE FS,40.4352,-79.9454,75.0
POCUSSETT ST AT WIGHTMAN ST,40.4293,-79.9272,166.0
SHADY AVE AT BEACON ST,40.4354,-79.919,14.0
SHADY AVE AT BEACON ST,40.4353,-79.919,3.0
SHADY AVE AT DOUGLAS ST,40.4335,-79.9185,36.0
SHADY AVE AT DOUGLAS ST,40.4336,-79.9186,0.0
SHADY AVE AT DARLINGTON RD,40.4371,-79.9192,33.0
SHADY AVE AT PHILLIPS AVE,40.4324,-79.9183,4.0
SHADY AVE AT #1810,40.4367,-79.9192,3.0
SHADY AVE OPP HOBART ST,40.4343,-79.9187,0.0
TILBURY AVE AT FORWARD AVE,40.4286,-79.9185,38.0
TILBURY AVE AT FORWARD AVE,40.4283,-79.9185,102.0
TILBURY AVE AT FORWARD AVE,40.4283,-79.9185,303.0
TILBURY AVE AT NICHOLSON ST,40.4304,-79.9178,10.0
TILBURY AVE OPP WALDRON ST FS,40.4314,-79.9181,5.0
TILBURY AVE OPP ALDERSON ST,40.4274,-79.9189,1.0
TILBURY AVE OPP ALDERSON ST,40.4274,-79.9189,0.0
WIGHTMAN ST AT BEACON ST,40.434,-79.9276,263.0
WIGHTMAN ST AT HOBART ST,40.4325,-79.9275,360.0
WIGHTMAN ST AT PHILLIPS AVE FS,40.4314,-79.9275,448.0
GREENFIELD RD AT OVERLOOK DR,40.4328,-79.9373,8.0
GREENFIELD RD AT OVERLOOK DR,40.4328,-79.9373,8.0
GREENFIELD RD AT OVERLOOK DR,40.4328,-79.9373,122.0
TILBURY AVE AT NICHOLSON ST,40.4303,-79.9177,103.0
TILBURY AVE AT WALDRON ST,40.4316,-79.9181,112.0
FORWARD AVE AT BEECHWOOD BLVD,40.4279,-79.9162,6.0
HOBART RD AT GREENFIELD RD FS,40.4326,-79.9363,4.0
HOBART RD AT GREENFIELD RD FS,40.4326,-79.9363,35.0
BEACON ST OPP MUNHALL RD,40.4346,-79.9246,218.0
BEACON ST AT WIGHTMAN ST,40.4342,-79.9274,737.0
CURRY HOLLOW RD AT ARBOR LN,40.3364,-79.9717,0.0
CURRY HOLLOW RD AT ARBOR LN,40.3364,-79.9717,35.0
CURRY HOLLOW RD OPP ARBOR LN,40.3367,-79.9713,3.0
CURRY HOLLOW RD OPP ARBOR LN,40.3367,-79.9713,64.0
CURRY HOLLOW RD AT GREEN DR,40.3399,-79.9675,7.0
CURRY HOLLOW RD AT GREEN DR,40.3399,-79.9675,67.0
CURRY HOLLOW RD OPP GREEN DR,40.3403,-79.9674,10.0
CURRY HOLLOW RD OPP GREEN DR,40.3403,-79.9674,209.0
HWY RT 51 AT CLOVERLEAF TOWERS,40.342,-79.9662,135.0
HWY RT 51 AT CLOVERLEAF TOWERS,40.342,-79.9662,12.0
HWY RT 51 AT CLOVERLEAF TOWERS,40.342,-79.9662,18.0
HWY RT 51 AT CLOVERLEAF TOWERS,40.342,-79.9662,186.0
HWY RT 51 AT E BRUCETON RD FS,40.3281,-79.9449,30.0
HWY RT 51 AT E BRUCETON RD FS,40.3281,-79.9449,40.0
HWY RT 51 AT E BRUCETON RD FS,40.3281,-79.9449,100.0
HWY RT 51 AT E BRUCETON RD FS,40.3281,-79.9449,3.0
HWY RT 51 AT E BRUCETON RD FS,40.3281,-79.9449,49.0
HWY RT 51 AT E BRUCETON RD FS,40.3281,-79.9449,32.0
HWY RT 51 AT E BRUCETON RD FS,40.3281,-79.9449,140.0
HWY RT 51 AT GLENBURN DR,40.339,-79.9603,5.0
HWY RT 51 AT GLENBURN DR,40.339,-79.9603,8.0
HWY RT 51 AT GLENBURN DR,40.339,-79.9603,127.0
HWY RT 51 AT GLENBURN DR,40.3389,-79.9606,2.0
HWY RT 51 AT GLENBURN DR,40.3389,-79.9606,7.0
HWY RT 51 AT GLENBURN DR,40.3389,-79.9606,33.0
HWY RT 51 AT PARTY CITY (CENTURY III),40.3354,-79.9472,9.0
HWY RT 51 AT PARTY CITY (CENTURY III),40.3354,-79.9472,13.0
HWY RT 51 AT PARTY CITY (CENTURY III),40.3354,-79.9472,58.0
HWY RT 51 AT PARTY CITY (CENTURY III),40.3354,-79.9472,0.0
HWY RT 51 AT PARTY CITY (CENTURY III),40.3354,-79.9472,3.0
HWY RT 51 AT PARTY CITY (CENTURY III),40.3354,-79.9472,3.0
HWY RT 51 AT OLD LEBANON CHURCH RD,40.3405,-79.9642,288.0
HWY RT 51 AT OLD LEBANON CHURCH RD,40.3405,-79.9642,28.0
HWY RT 51 AT OLD LEBANON CHURCH RD,40.3405,-79.9642,24.0
HWY RT 51 AT OLD LEBANON CHURCH RD,40.3405,-79.9642,397.0
HWY RT 51 AT LEWIS RUN RD,40.321,-79.9421,36.0
HWY RT 51 AT LEWIS RUN RD,40.321,-79.9421,4.0
HWY RT 51 AT LEWIS RUN RD,40.321,-79.9421,12.0
HWY RT 51 AT LEWIS RUN RD,40.321,-79.9421,49.0
HWY RT 51 OPP PRIMANTI BROTHERS,40.3239,-79.9433,1.0
HWY RT 51 OPP PRIMANTI BROTHERS,40.3239,-79.9433,0.0
HWY RT 51 OPP PRIMANTI BROTHERS,40.3239,-79.9433,8.0
HWY RT 51 OPP PRIMANTI BROTHERS,40.3239,-79.9433,0.0
HWY RT 51 OPP PRIMANTI BROTHERS,40.3239,-79.9433,1.0
HWY RT 51 OPP PRIMANTI BROTHERS,40.3239,-79.9433,8.0
HWY RT 51 AT OLD CLAIRTON RD FS,40.3405,-79.9644,4.0
HWY RT 51 AT OLD CLAIRTON RD FS,40.3405,-79.9644,8.0
HWY RT 51 AT OLD CLAIRTON RD FS,40.3405,-79.9644,14.0
HWY RT 51 AT OLD CLAIRTON RD FS,40.3405,-79.9644,127.0
HWY RT 51 AT PEP BOYS,40.3377,-79.9517,7.0
HWY RT 51 AT PEP BOYS,40.3377,-79.9517,20.0
HWY RT 51 AT PEP BOYS,40.3377,-79.9517,119.0
HWY RT 51 AT MONRO MUFFLER,40.3313,-79.9457,56.0
HWY RT 51 AT MONRO MUFFLER,40.3313,-79.9457,36.0
HWY RT 51 AT MONRO MUFFLER,40.3313,-79.9457,173.0
HWY RT 51 AT MONRO MUFFLER,40.3313,-79.9457,104.0
HWY RT 51 AT MONRO MUFFLER,40.3313,-79.9457,127.0
HWY RT 51 AT MONRO MUFFLER,40.3313,-79.9457,447.0
HWY RT 51 AT SOUTH MALL ENTRANCE DR,40.3352,-79.9469,8.0
HWY RT 51 AT SOUTH MALL ENTRANCE DR,40.3352,-79.9469,7.0
HWY RT 51 AT SOUTH MALL ENTRANCE DR,40.3352,-79.9469,55.0
HWY RT 51 AT SOUTH MALL ENTRANCE DR,40.3352,-79.9469,2.0
HWY RT 51 AT SOUTH MALL ENTRANCE DR,40.3352,-79.9469,2.0
HWY RT 51 AT SOUTH MALL ENTRANCE DR,40.3352,-79.9469,159.0
HWY RT 51 AT SOUTHLAND SHOPPING CTR ENTRANC,40.3322,-79.9458,18.0
HWY RT 51 AT SOUTHLAND SHOPPING CTR ENTRANC,40.3322,-79.9458,11.0
HWY RT 51 AT SOUTHLAND SHOPPING CTR ENTRANC,40.3322,-79.9458,73.0
HWY RT 51 AT SOUTHLAND SHOPPING CTR ENTRANC,40.3322,-79.9458,21.0
HWY RT 51 AT SOUTHLAND SHOPPING CTR ENTRANC,40.3322,-79.9458,36.0
HWY RT 51 AT SOUTHLAND SHOPPING CTR ENTRANC,40.3322,-79.9458,107.0
HWY RT 51 OPP E BRUCETON RD,40.3285,-79.9448,8.0
HWY RT 51 OPP E BRUCETON RD,40.3285,-79.9448,4.0
HWY RT 51 OPP E BRUCETON RD,40.3285,-79.9448,61.0
HWY RT 51 OPP E BRUCETON RD,40.3285,-79.9448,190.0
HWY RT 51 OPP E BRUCETON RD,40.3285,-79.9448,25.0
HWY RT 51 OPP E BRUCETON RD,40.3285,-79.9448,24.0
HWY RT 51 OPP E BRUCETON RD,40.3285,-79.9448,293.0
HWY RT 51 AT PETCO DRIVEWAY,40.3383,-79.953,18.0
HWY RT 51 AT PETCO DRIVEWAY,40.3383,-79.953,36.0
HWY RT 51 AT PETCO DRIVEWAY,40.3383,-79.953,170.0
HWY RT 51 OPP LEWIS RUN RD,40.3212,-79.9423,1.0
HWY RT 51 OPP LEWIS RUN RD,40.3212,-79.9423,4.0
HWY RT 51 OPP LEWIS RUN RD,40.3212,-79.9423,6.0
HWY RT 51 OPP LEWIS RUN RD,40.3212,-79.9423,39.0
HWY RT 51 AT PRIMANTI BROTHERS,40.3246,-79.9438,7.0
HWY RT 51 AT PRIMANTI BROTHERS,40.3246,-79.9438,4.0
HWY RT 51 AT PRIMANTI BROTHERS,40.3246,-79.9438,29.0
HWY RT 51 AT PRIMANTI BROTHERS,40.3246,-79.9438,13.0
HWY RT 51 AT PRIMANTI BROTHERS,40.3246,-79.9438,11.0
HWY RT 51 AT PRIMANTI BROTHERS,40.3246,-79.9438,88.0
LEBANON CHURCH RD AT OTT DR FS,40.3429,-79.9641,16.0
LEBANON CHURCH RD AT OTT DR FS,40.3429,-79.9641,11.0
LEBANON CHURCH RD AT OTT DR FS,40.3429,-79.9641,24.0
LEBANON CHURCH RD AT OTT DR FS,40.3429,-79.9641,1.0
LEBANON CHURCH RD AT OTT DR FS,40.3429,-79.9641,46.0
HWY RT 51 RAMP AT HWY RT 51 (STEPS),40.3424,-79.9658,52.0
HWY RT 51 RAMP AT HWY RT 51 (STEPS),40.3424,-79.9658,53.0
HWY RT 51 RAMP AT HWY RT 51 (STEPS),40.3424,-79.9658,174.0
LEWIS RUN RD AT SOUTHWESTERN HEALTH CENTER,40.3292,-79.9379,17.0
LEWIS RUN RD AT SOUTHWESTERN HEALTH CENTER,40.3292,-79.9379,11.0
LEWIS RUN RD AT SOUTHWESTERN HEALTH CENTER,40.3292,-79.9379,95.0
LEWIS RUN RD OPP MON VALLEY SCHOOL DRVWY,40.3243,-79.9401,3.0
LEWIS RUN RD OPP MON VALLEY SCHOOL DRVWY,40.3243,-79.9401,2.0
LEWIS RUN RD OPP MON VALLEY SCHOOL DRVWY,40.3243,-79.9401,9.0
LEWIS RUN RD AT HWY 51 NS,40.3216,-79.9417,1.0
LEWIS RUN RD AT HWY 51 NS,40.3216,-79.9417,0.0
LEWIS RUN RD AT HWY 51 NS,40.3216,-79.9417,2.0
LEWIS RUN RD AT HWY 51 FS,40.3215,-79.9417,2.0
LEWIS RUN RD AT HWY 51 FS,40.3215,-79.9417,0.0
LEWIS RUN RD AT HWY 51 FS,40.3215,-79.9417,4.0
LEWIS RUN RD OPP ANNHURST APTS,40.3268,-79.939,0.0
LEWIS RUN RD OPP ANNHURST APTS,40.3268,-79.939,0.0
LEWIS RUN RD OPP ANNHURST APTS,40.3268,-79.939,6.0
LEBANON CHURCH RD AT CLOVERLEAF TOWERS,40.3427,-79.9647,4.0
LEBANON CHURCH RD AT CLOVERLEAF TOWERS,40.3427,-79.9647,31.0
CENTER RD AT FOUR SEASONS APTS,40.461,-79.7594,3.0
CENTER RD OPP WIMBLEDON DR,40.467,-79.757,32.0
CENTER RD AT WIMBLEDON DR FS,40.4671,-79.7571,10.0
CENTER RD OPP FOUR SEASONS APTS,40.4611,-79.7596,8.0
OLD ABERS CREEK RD AT HOLIDAY PARK VFD,40.4667,-79.706,55.0
FIESTA DR AT #251,40.4732,-79.7082,2.0
FIESTA DR OPP RIVIERA DR,40.4747,-79.7091,55.0
FIESTA DR OPP SUN VALLEY DR,40.4715,-79.7076,38.0
HOLIDAY PARK DR AT HWY RT 286,40.4753,-79.7076,142.0
HWY RT 286 AT DUANE DR,40.4684,-79.706,11.0
HWY RT 286 AT HOLIDAY PARK VFD,40.4665,-79.7055,1725.0
HWY RT 286 AT KANE RD (YMCA),40.4578,-79.7085,1.0
HWY RT 286 AT NEW TEXAS RD,40.451,-79.7136,1075.0
HWY RT 286 AT PINE VALLEY DR,40.4551,-79.7108,63.0
HWY RT 286 AT PRESQUE ISLE DR,40.4637,-79.7055,500.0
HWY RT 286 AT SANDUNE DR,40.4634,-79.7055,7.0
HWY RT 286 OPP NEW TEXAS RD,40.4506,-79.7136,10.0
HWY RT 286 OPP PINE VALLEY DR,40.455,-79.7108,0.0
HWY RT 286 OPP KANE RD (YMCA),40.4581,-79.7084,36.0
MONROEVILLE-TRESTLE RD AT FOUR SEASONS,40.4701,-79.7548,12.0
SALTSBURG RD OPP MONROEVILLE TRESTLE RD,40.4765,-79.7607,17.0
SALTSBURG RD OPP MONROEVILLE TRESTLE RD,40.4765,-79.7607,0.0
MONROEVILLE-TRESTLE RD OPP BOYCE PARK ENTRANCE,40.4704,-79.7549,0.0
SALTSBURG RD AT CHAPEL HILL DENTAL BLDG (#7641,40.4751,-79.7753,0.0
SALTSBURG RD AT CHAPEL HILL DENTAL BLDG (#7641,40.4751,-79.7753,0.0
SALTSBURG RD AT CRESTVIEW DR,40.4759,-79.7782,2.0
SALTSBURG RD AT CRESTVIEW DR,40.4759,-79.7782,0.0
SALTSBURG RD AT MILLERS LN,40.4752,-79.773,1.0
SALTSBURG RD AT MILLERS LN,40.4752,-79.773,57.0
SALTSBURG RD AT REGENCY DR,40.4753,-79.7708,19.0
SALTSBURG RD AT REGENCY DR,40.4753,-79.7708,10.0
SALTSBURG RD OPP CHAPEL HILL DENTAL BLDG (#7641,40.4751,-79.7762,0.0
SALTSBURG RD OPP CHAPEL HILL DENTAL BLDG (#7641,40.4751,-79.7762,0.0
SALTSBURG RD OPP MILLERS LN,40.4752,-79.7728,1.0
SALTSBURG RD OPP MILLERS LN,40.4752,-79.7728,0.0
SALTSBURG RD OPP REGENCY DR,40.4753,-79.771,0.0
SALTSBURG RD OPP REGENCY DR,40.4753,-79.771,0.0
UNITY TRESTLE RD AT #1049,40.4783,-79.7613,1.0
UNITY TRESTLE RD AT #1049,40.4783,-79.7613,3.0
UNITY TRESTLE RD AT COLLEGE AVE,40.4846,-79.7675,5.0
UNITY TRESTLE RD AT COLLEGE AVE,40.4846,-79.7675,1.0
UNITY TRESTLE RD AT JACKSON RD,40.4855,-79.7691,14.0
